,Fecha,Dia,Num_Day,Num_Month,Month,Year,Hora,Persona,Mensaje,clean_text,timestamp,texBlod,sentimiento_vader,n-grams
855,25/01/2024,Jueves,25,1,Ene,2024,9:13:16,~ Teresa,"Vuelo más hotel, cuatro días tres noches, saliendo el domingo 24 de marzo, un día después de la presentación final (creo)",vuelo mas hotel cuatro dia tres noche salir domingo marzo diar despu presentacion final creer,2024-01-25 09:13:16,neutro,neutro,neutro
856,25/01/2024,Jueves,25,1,Ene,2024,9:31:24,Alana Ironhack,‎Se eliminó este mensaje.,l elimino mensaje,2024-01-25 09:31:24,neutro,neutro,neutro
857,25/01/2024,Jueves,25,1,Ene,2024,9:31:25,Alana Ironhack,Tenemos que celebrar eñ final de el bootcamp,tener celebrar final bootcamp,2024-01-25 09:31:25,neutro,neutro,neutro
858,25/01/2024,Jueves,25,1,Ene,2024,9:34:09,Alana Ironhack,Solo que sería después de la carreer week,solo seriar despu carreer week,2024-01-25 09:34:09,neutro,neutro,neutro
859,25/01/2024,Jueves,25,1,Ene,2024,9:34:47,~ Teresa,Mierda creo que no estoy teniendo en cuenta esa semana,mierdo creer tener cuenta semana,2024-01-25 09:34:47,neutro,neutro,neutro
860,25/01/2024,Jueves,25,1,Ene,2024,9:34:51,~ Teresa,😂,,2024-01-25 09:34:51,neutro,neutro,neutro
861,25/01/2024,Jueves,25,1,Ene,2024,9:44:51,Alana Ironhack,*mejor,mejor,2024-01-25 09:44:51,neutro,neutro,neutro
862,25/01/2024,Jueves,25,1,Ene,2024,10:54:55,Sil🐨,JAJAJAJAJA,jajajajajar,2024-01-25 10:54:55,neutro,neutro,neutro
863,25/01/2024,Jueves,25,1,Ene,2024,10:55:33,Sil🐨,Tere necesita vacas urgentes,terir necesitar vaca urgente,2024-01-25 10:55:33,neutro,neutro,neutro
864,25/01/2024,Jueves,25,1,Ene,2024,13:17:05,Sil🐨,Habéis visto el mensaje de rocio?,habeis visto mensaje rocio,2024-01-25 13:17:05,neutro,neutro,neutro
865,25/01/2024,Jueves,25,1,Ene,2024,13:17:30,Sil🐨,La carrer week va a ser online,carrer week ir ser online,2024-01-25 13:17:30,neutro,neutro,neutro
866,25/01/2024,Jueves,25,1,Ene,2024,13:18:15,Sil🐨,Será el 1 y el 3 de abril,sera abril,2024-01-25 13:18:15,neutro,neutro,neutro
867,25/01/2024,Jueves,25,1,Ene,2024,13:18:34,Alana Ironhack,Siiii,siiii,2024-01-25 13:18:34,neutro,neutro,neutro
868,25/01/2024,Jueves,25,1,Ene,2024,13:23:32,~ Teresa,Nos podemos ir a Tenerife entonces 😎,poder ir tenerife entonces,2024-01-25 13:23:32,neutro,neutro,neutro
869,25/01/2024,Jueves,25,1,Ene,2024,14:45:26,~ Teresa,Capis os funciona scipy?,capis t funcionar scipy,2024-01-25 14:45:26,neutro,neutro,neutro
870,25/01/2024,Jueves,25,1,Ene,2024,14:45:40,~ Teresa,Llevo 45 minutos dando vueltas tío 😫,llevar minuto dar vuelta tio,2024-01-25 14:45:40,neutro,neutro,neutro
871,25/01/2024,Jueves,25,1,Ene,2024,14:46:13,Alana Ironhack,No lo he intentado hasta q llegue a casa,l haber intentar llegar casa,2024-01-25 14:46:13,neutro,neutro,neutro
872,25/01/2024,Jueves,25,1,Ene,2024,14:55:50,Sil🐨,a mi me sigue sin dejar tambien,seguir dejar tambien,2024-01-25 14:55:50,neutro,neutro,neutro
873,25/01/2024,Jueves,25,1,Ene,2024,14:56:03,Alana Ironhack,Me dice Natalia que lo hizo con,decir natalia l hacer,2024-01-25 14:56:03,neutro,neutro,neutro
874,25/01/2024,Jueves,25,1,Ene,2024,14:56:04,Sil🐨,y si hago una conda list aparece,si hacer condo list aparecer,2024-01-25 14:56:04,neutro,neutro,neutro
875,25/01/2024,Jueves,25,1,Ene,2024,14:56:12,Alana Ironhack,Casi todo lo instalé con conda install,casi l instalar conda install,2024-01-25 14:56:12,neutro,neutro,neutro
876,25/01/2024,Jueves,25,1,Ene,2024,14:56:30,Sil🐨,yo intente con conda y con pip,intentar conda pip,2024-01-25 14:56:30,neutro,neutro,neutro
877,25/01/2024,Jueves,25,1,Ene,2024,14:56:40,Sil🐨,y ni uno ni el otro,,2024-01-25 14:56:40,neutro,neutro,neutro
878,25/01/2024,Jueves,25,1,Ene,2024,15:01:44,Alana Ironhack,Ashhh,ashhh,2024-01-25 15:01:44,neutro,neutro,neutro
879,25/01/2024,Jueves,25,1,Ene,2024,15:02:20,~ Teresa,Que lo hizo con…?,l hacer,2024-01-25 15:02:20,neutro,neutro,neutro
880,25/01/2024,Jueves,25,1,Ene,2024,15:02:25,~ Teresa,😂,,2024-01-25 15:02:25,neutro,neutro,neutro
881,25/01/2024,Jueves,25,1,Ene,2024,15:03:04,Sil🐨,tere como has borrado scipy,terir haber borrar scipy,2024-01-25 15:03:04,neutro,neutro,neutro
882,25/01/2024,Jueves,25,1,Ene,2024,15:03:24,Sil🐨,que ya no se cuantas veces me la he instalado ‎<Se editó este mensaje.>,l cuantar vez l haber instalar l editar mensaje,2024-01-25 15:03:24,neutro,neutro,neutro
883,25/01/2024,Jueves,25,1,Ene,2024,15:07:14,~ Teresa,Algo así como conda uninstall scipy,asi condar uninstall scipy,2024-01-25 15:07:14,neutro,neutro,neutro
884,25/01/2024,Jueves,25,1,Ene,2024,15:07:26,~ Teresa,Asegúrate en google porque te lo estoy diciendo de memoria,asegurate google t l decir memoria,2024-01-25 15:07:26,neutro,neutro,neutro
885,25/01/2024,Jueves,25,1,Ene,2024,15:17:26,Sil🐨,valee,valee,2024-01-25 15:17:26,neutro,neutro,neutro
886,25/01/2024,Jueves,25,1,Ene,2024,15:17:58,Sil🐨,ya me dices si te funciona,decir si t funcionar,2024-01-25 15:17:58,neutro,neutro,neutro
887,25/01/2024,Jueves,25,1,Ene,2024,15:21:41,Sil🐨,JAJAJAJA,jajajajar,2024-01-25 15:21:41,neutro,neutro,neutro
888,25/01/2024,Jueves,25,1,Ene,2024,15:22:05,Sil🐨,valee valee,valee valee,2024-01-25 15:22:05,neutro,neutro,neutro
889,25/01/2024,Jueves,25,1,Ene,2024,15:22:09,Sil🐨,yo sigo probando,seguir probar,2024-01-25 15:22:09,neutro,neutro,neutro
890,25/01/2024,Jueves,25,1,Ene,2024,15:22:19,~ Teresa,🤞🏼,,2024-01-25 15:22:19,neutro,neutro,neutro
891,25/01/2024,Jueves,25,1,Ene,2024,15:36:22,Sil🐨,valee python 3.10 no me funciona,valee python funcionar,2024-01-25 15:36:22,neutro,neutro,neutro
892,25/01/2024,Jueves,25,1,Ene,2024,15:37:15,Sil🐨,lo de rodri lo probaste?,l rodri l probastar,2024-01-25 15:37:15,neutro,neutro,neutro
893,25/01/2024,Jueves,25,1,Ene,2024,15:38:05,~ Teresa,"Noup, ya cerré el ordenador",noup cerrir ordenador,2024-01-25 15:38:05,neutro,neutro,neutro
894,25/01/2024,Jueves,25,1,Ene,2024,15:38:40,Sil🐨,esq no entiendo bien lo que dice jajaja,ser entender bien l decir jajaja,2024-01-25 15:38:40,neutro,neutro,neutro
895,25/01/2024,Jueves,25,1,Ene,2024,16:06:23,~ Teresa,"Por lo que he leído de forma rápida es que te recomienda crear un nuevo entorno, donde meter de forma manual el requirement de txt y, luego meter por código lo que comenta?",l haber leer forma rapido ser t recomendar crear nuevo entorno meter forma manual requirement txt luego meter codigo l comentar,2024-01-25 16:06:23,neutro,neutro,neutro
896,25/01/2024,Jueves,25,1,Ene,2024,16:06:44,~ Teresa,Yo ya me perdí y desesperé que tenía esperanzas de avanzarlo a mediodía 😫,perdi desesperir teniar esperanza avanzar l mediodia,2024-01-25 16:06:44,neutro,neutro,neutro
897,25/01/2024,Jueves,25,1,Ene,2024,16:06:49,Sil🐨,pero ese fichero donde lo mete,fichero l meter,2024-01-25 16:06:49,neutro,neutro,neutro
898,25/01/2024,Jueves,25,1,Ene,2024,16:07:01,~ Teresa,En la carpeta del entorno,carpeta entorno,2024-01-25 16:07:01,neutro,neutro,neutro
899,25/01/2024,Jueves,25,1,Ene,2024,16:07:13,Sil🐨,osea en el lab,osea laboratorio,2024-01-25 16:07:13,neutro,neutro,neutro
900,25/01/2024,Jueves,25,1,Ene,2024,16:07:53,~ Teresa,No se como funciona en apple en windows es rollo C://user/windows/AppsData/anaconda/env,l funcionar app l windows ser rollo cuser windows appsdata anaconda env,2024-01-25 16:07:53,neutro,neutro,neutro
901,25/01/2024,Jueves,25,1,Ene,2024,16:08:05,~ Teresa,Es como la ruta de donde tienes el entorno,ser ruta tener entorno,2024-01-25 16:08:05,neutro,neutro,neutro
902,25/01/2024,Jueves,25,1,Ene,2024,16:18:46,Sil🐨,chat gpt aleluya,chat gpt aleluya,2024-01-25 16:18:46,neutro,neutro,neutro
903,25/01/2024,Jueves,25,1,Ene,2024,16:19:10,~ Teresa,Comparte la solución por tu vida,compartir solucion vida,2024-01-25 16:19:10,neutro,neutro,neutro
904,25/01/2024,Jueves,25,1,Ene,2024,16:22:51,Sil🐨,nose si esto funcionara a fututo,l si funcionar fututo,2024-01-25 16:22:51,neutro,neutro,neutro
905,25/01/2024,Jueves,25,1,Ene,2024,16:23:25,Sil🐨,porque lo instale directamente en desde el jupyter notebook,l instalar directamente jupyter notebook,2024-01-25 16:23:25,neutro,neutro,neutro
906,25/01/2024,Jueves,25,1,Ene,2024,16:23:36,~ Teresa,"No importa, si funciona es suficiente jajajaha",importar si funcionar ser suficiente jajajaha,2024-01-25 16:23:36,neutro,neutro,neutro
907,25/01/2024,Jueves,25,1,Ene,2024,16:27:05,Sil🐨,de momento funciona,momento funcionar,2024-01-25 16:27:05,neutro,neutro,neutro
908,25/01/2024,Jueves,25,1,Ene,2024,16:27:09,Sil🐨,mañana ya veremos,mann ver,2024-01-25 16:27:09,neutro,neutro,neutro
909,25/01/2024,Jueves,25,1,Ene,2024,16:27:13,Sil🐨,luego sigo,luego seguir,2024-01-25 16:27:13,neutro,neutro,neutro
910,25/01/2024,Jueves,25,1,Ene,2024,16:32:41,Alana Ironhack,Voy saliendo en un rato lo intento,ir salir rato l intentar,2024-01-25 16:32:41,neutro,neutro,neutro
911,26/01/2024,Viernes,26,1,Ene,2024,20:45:02,Alana Ironhack,Nueva Capibara,nuevo capibara,2024-01-26 20:45:02,neutro,neutro,neutro
912,26/01/2024,Viernes,26,1,Ene,2024,20:45:10,Alana Ironhack,Con todo y grano jajaj,grano jajaj,2024-01-26 20:45:10,neutro,neutro,neutro
913,26/01/2024,Viernes,26,1,Ene,2024,20:45:56,Alana Ironhack,Tenía la cita ya desde cuando y abandoné el lab jaja,tener cita abandone laboratorio jajar,2024-01-26 20:45:56,neutro,neutro,neutro
914,26/01/2024,Viernes,26,1,Ene,2024,20:46:26,~ Teresa,ayyyy capiiii,ayyyy capiiii,2024-01-26 20:46:26,neutro,neutro,neutro
915,26/01/2024,Viernes,26,1,Ene,2024,20:46:29,~ Teresa,qué cortito!!,cortito,2024-01-26 20:46:29,neutro,neutro,neutro
916,26/01/2024,Viernes,26,1,Ene,2024,20:46:39,Alana Ironhack,Si si es muy cortito,si si ser cortito,2024-01-26 20:46:39,neutro,neutro,neutro
917,26/01/2024,Viernes,26,1,Ene,2024,20:46:46,~ Teresa,me gusta!! estás guapísima!!,gustar guapisima,2024-01-26 20:46:46,neutro,neutro,neutro
918,26/01/2024,Viernes,26,1,Ene,2024,20:47:17,~ Teresa,además es recto o me da la impresión de que es rollo cleopatra que por detrás es más corto todavía?,adema ser recto dar impresion ser rollo cleopatrir detra ser mas corto todavia,2024-01-26 20:47:17,neutro,neutro,neutro
919,26/01/2024,Viernes,26,1,Ene,2024,20:47:55,Alana Ironhack,Si un poco más,si mas,2024-01-26 20:47:55,neutro,neutro,neutro
920,26/01/2024,Viernes,26,1,Ene,2024,20:48:07,Alana Ironhack,A ver como logro peinarme yo así,ver logro peinarmar asi,2024-01-26 20:48:07,neutro,neutro,neutro
921,26/01/2024,Viernes,26,1,Ene,2024,20:48:19,Alana Ironhack,Para no parecer dora la exploradora,parecer dorar exploradoro,2024-01-26 20:48:19,neutro,neutro,neutro
922,26/01/2024,Viernes,26,1,Ene,2024,20:48:39,~ Teresa,jajajajajaa,jajajajajaa,2024-01-26 20:48:39,neutro,neutro,neutro
923,26/01/2024,Viernes,26,1,Ene,2024,20:48:52,~ Teresa,"pero ahora ya no podrás hacerte coleta, seguro que no te alcanza!",ahora podrar hacerte coleto seguro t alcanzar,2024-01-26 20:48:52,neutro,neutro,neutro
924,26/01/2024,Viernes,26,1,Ene,2024,20:48:59,~ Teresa,pero es mucho más cómdo y más fácil!,ser mas comdo mas facil,2024-01-26 20:48:59,neutro,neutro,neutro
925,26/01/2024,Viernes,26,1,Ene,2024,20:49:16,Sil🐨,Te sienta muy bien el corte capi!,t sentar bien corte capi,2024-01-26 20:49:16,neutro,neutro,neutro
926,26/01/2024,Viernes,26,1,Ene,2024,20:50:13,Alana Ironhack,No no podré hacerme cebolla,podre hacer cebolla,2024-01-26 20:50:13,neutro,neutro,neutro
927,26/01/2024,Viernes,26,1,Ene,2024,20:50:35,Alana Ironhack,Tmb por eso lo hice para obligarme a peinarme jajaj,tmb l hacer obligar peinar jajaj,2024-01-26 20:50:35,neutro,neutro,neutro
928,26/01/2024,Viernes,26,1,Ene,2024,20:50:49,Alana Ironhack,Gracias capis,gracias capis,2024-01-26 20:50:49,neutro,neutro,neutro
929,26/01/2024,Viernes,26,1,Ene,2024,20:51:07,Alana Ironhack,No hice nada de el lab jaja,hacer laboratorio jajar,2024-01-26 20:51:07,neutro,neutro,neutro
930,26/01/2024,Viernes,26,1,Ene,2024,20:51:24,Sil🐨,Os iba a preguntar por el lab,t ir preguntar laboratorio,2024-01-26 20:51:24,neutro,neutro,neutro
931,26/01/2024,Viernes,26,1,Ene,2024,20:51:54,Alana Ironhack,Yo pensé q podría hacer algo pero tenía la cita a las 6 y pasé casi 7:30,pense podriir hacer teniar cita pase casi,2024-01-26 20:51:54,neutro,neutro,neutro
932,26/01/2024,Viernes,26,1,Ene,2024,20:51:58,Alana Ironhack,Y yo 😡😡😡,,2024-01-26 20:51:58,neutro,neutro,neutro
933,26/01/2024,Viernes,26,1,Ene,2024,20:52:32,~ Teresa,joder pues sí que tienen lista de espera en la peluquería para un viernes tonto,joder pues si tener lista espera peluqueria viernes tonto,2024-01-26 20:52:32,neutro,neutro,neutro
934,26/01/2024,Viernes,26,1,Ene,2024,20:52:39,Sil🐨,Yo me quede atascada y ahí me quede,quedar atascado ahi quedar,2024-01-26 20:52:39,neutro,neutro,neutro
935,26/01/2024,Viernes,26,1,Ene,2024,20:52:51,~ Teresa,yo estoy con el lab intentándolo y luchando frente a la posibilidad de ducharme y tumbarme en el sofá,laboratorio intentandolo luchar frente posibilidad duchar tumbar sofa,2024-01-26 20:52:51,neutro,neutro,neutro
936,26/01/2024,Viernes,26,1,Ene,2024,20:52:53,Alana Ironhack,Puras mujeres haciéndose mil cosas de color,pura mujer hacer l mil cosa color,2024-01-26 20:52:53,neutro,neutro,neutro
937,26/01/2024,Viernes,26,1,Ene,2024,20:52:58,~ Teresa,pero también creo que estoy atascada,tambien creer atascado,2024-01-26 20:52:58,neutro,neutro,neutro
938,26/01/2024,Viernes,26,1,Ene,2024,20:53:10,Alana Ironhack,En q ejercicio estás ?,ejerciciir,2024-01-26 20:53:10,neutro,neutro,neutro
939,26/01/2024,Viernes,26,1,Ene,2024,20:53:35,~ Teresa,"en mi caso, step7, tú capi peque?",caso step capi pecar,2024-01-26 20:53:35,neutro,neutro,neutro
940,26/01/2024,Viernes,26,1,Ene,2024,20:54:07,~ Teresa,en verdad me dan envidia. Si no se fuera a caer el pelo inmediatamente después yo aparecería teñida de rubia platino,verdad dar envidia si l ser caer pelo inmediatamente despu aparecerio rubio platino,2024-01-26 20:54:07,neutro,neutro,neutro
941,26/01/2024,Viernes,26,1,Ene,2024,20:54:22,Alana Ironhack,Ayyy mañana me dices cómo hiciste el 4 creo q fue donde me quedé,ayyy mann decir hiciste creer ser quedar,2024-01-26 20:54:22,neutro,neutro,neutro
942,26/01/2024,Viernes,26,1,Ene,2024,20:54:32,Alana Ironhack,Siii ???,si,2024-01-26 20:54:32,neutro,neutro,neutro
943,26/01/2024,Viernes,26,1,Ene,2024,20:55:11,Sil🐨,Yo creo que también,creer tambien,2024-01-26 20:55:11,neutro,neutro,neutro
944,26/01/2024,Viernes,26,1,Ene,2024,20:55:23,Sil🐨,Pero creo que los datos anteriores están mal,creer dato anterior mal,2024-01-26 20:55:23,neutro,neutro,neutro
945,26/01/2024,Viernes,26,1,Ene,2024,20:55:23,Alana Ironhack,Ay q guay,ay guay,2024-01-26 20:55:23,neutro,neutro,neutro
946,26/01/2024,Viernes,26,1,Ene,2024,20:55:36,Alana Ironhack,Mejor asi me ayudan jajaja,mejor asi ayudar jajaja,2024-01-26 20:55:36,neutro,neutro,neutro
947,26/01/2024,Viernes,26,1,Ene,2024,20:55:37,~ Teresa,"en verdad creo que ahí he dado más vueltas que un tonto... porque tenía un df, le hice un sort values de un cliente seleccionado, metí esa columa en otro dataframe, hice un head y obtuve una serie de pandas que luego volví a pasar a otro df",verdad creer ahi haber dar mas vuelta tonto teniar df l hacer sort valu cliente seleccionado meti columa dataframe hacer head obtener serie panda luego volvi pasar df,2024-01-26 20:55:37,neutro,neutro,neutro
948,26/01/2024,Viernes,26,1,Ene,2024,20:56:10,Sil🐨,A mí lo de teñirme me da miedo por si me queda mal,l tenirme dar miedo si quedar mal,2024-01-26 20:56:10,neutro,neutro,neutro
949,26/01/2024,Viernes,26,1,Ene,2024,20:56:25,~ Teresa,ahora te lo puedes probar en filtros de tiktok antes jajajaja,ahora t l poder probar filtro tiktok jajajajo,2024-01-26 20:56:25,neutro,neutro,neutro
950,26/01/2024,Viernes,26,1,Ene,2024,20:56:34,Sil🐨,JAJAJAJAJA,jajajajajar,2024-01-26 20:56:34,neutro,neutro,neutro
951,26/01/2024,Viernes,26,1,Ene,2024,20:56:39,Alana Ironhack,Además tú se ve que tienes muchísimo pelo no ?,adema l ver tener muchisimo pelo,2024-01-26 20:56:39,neutro,neutro,neutro
952,26/01/2024,Viernes,26,1,Ene,2024,20:56:42,Sil🐨,Pero esos quedan mal,quedar mal,2024-01-26 20:56:42,neutro,neutro,neutro
953,26/01/2024,Viernes,26,1,Ene,2024,20:56:50,~ Teresa,mañana te teñimos,mann t tenimos,2024-01-26 20:56:50,neutro,neutro,neutro
954,26/01/2024,Viernes,26,1,Ene,2024,20:56:52,~ Teresa,no se hable más,l hablar mas,2024-01-26 20:56:52,neutro,neutro,neutro
955,26/01/2024,Viernes,26,1,Ene,2024,20:57:00,Sil🐨,JAJAJAJAJA Valee,jajajajaja valee,2024-01-26 20:57:00,neutro,neutro,neutro
956,26/01/2024,Viernes,26,1,Ene,2024,20:57:12,Alana Ironhack,De ese color lo quieres,color l quieres,2024-01-26 20:57:12,neutro,neutro,neutro
957,26/01/2024,Viernes,26,1,Ene,2024,20:57:23,Alana Ironhack,Rubio golden retriever,rubio goldir retriever,2024-01-26 20:57:23,neutro,neutro,neutro
958,26/01/2024,Viernes,26,1,Ene,2024,20:57:29,Sil🐨,JAJAJAJAJA,jajajajajar,2024-01-26 20:57:29,neutro,neutro,neutro
959,26/01/2024,Viernes,26,1,Ene,2024,20:57:33,Alana Ironhack,Es muy lindo ese color,ser lindo color,2024-01-26 20:57:33,neutro,neutro,neutro
960,26/01/2024,Viernes,26,1,Ene,2024,20:58:03,Sil🐨,O verde,verde,2024-01-26 20:58:03,neutro,neutro,neutro
961,26/01/2024,Viernes,26,1,Ene,2024,20:58:06,Sil🐨,JAJAJAJAJA,jajajajajar,2024-01-26 20:58:06,neutro,neutro,neutro
962,26/01/2024,Viernes,26,1,Ene,2024,20:58:17,Sil🐨,Verde acelga,verde acelga,2024-01-26 20:58:17,neutro,neutro,neutro
963,26/01/2024,Viernes,26,1,Ene,2024,20:58:17,Alana Ironhack,Jajaja me gusta más el golden,jajaja gustar mas golden,2024-01-26 20:58:17,positivo,neutro,neutro
964,26/01/2024,Viernes,26,1,Ene,2024,20:58:20,Alana Ironhack,Te pega más,t pegar mas,2024-01-26 20:58:20,neutro,neutro,neutro
965,26/01/2024,Viernes,26,1,Ene,2024,20:58:36,~ Teresa,verde acelga? es que no hay filtros de tiktok suficientes inventados joder,verde acelga ser haber filtro tiktok suficiente inventado joder,2024-01-26 20:58:36,neutro,neutro,neutro
966,26/01/2024,Viernes,26,1,Ene,2024,20:58:37,~ Teresa,jajajaja,jajajajar,2024-01-26 20:58:37,neutro,neutro,neutro
967,26/01/2024,Viernes,26,1,Ene,2024,20:58:52,Sil🐨,JAJAJAJAJA tengo que ir yo a que inventen más,jajajajajar tener ir inventar mas,2024-01-26 20:58:52,neutro,neutro,neutro
968,26/01/2024,Viernes,26,1,Ene,2024,20:59:20,~ Teresa,te podemos hacer mechas rollo yorkshire,t poder hacer mechaber rollo yorkshire,2024-01-26 20:59:20,neutro,neutro,neutro
969,26/01/2024,Viernes,26,1,Ene,2024,20:59:36,~ Teresa,oye haz un proyecto final de teñirse,oir haz proyecto final tenir l,2024-01-26 20:59:36,neutro,neutro,neutro
970,26/01/2024,Viernes,26,1,Ene,2024,20:59:52,~ Teresa,"tú le metes algo, y que devuelva de qué color teñirte JAJAJAJAJA",l met devolver color tenirte jajajajajar,2024-01-26 20:59:52,neutro,neutro,neutro
971,26/01/2024,Viernes,26,1,Ene,2024,21:00:09,Alana Ironhack,Jajaja,jajaja,2024-01-26 21:00:09,neutro,neutro,neutro
972,26/01/2024,Viernes,26,1,Ene,2024,21:00:21,Alana Ironhack,Pruebas con Octavio,prueba octavio,2024-01-26 21:00:21,neutro,neutro,neutro
973,26/01/2024,Viernes,26,1,Ene,2024,21:00:22,Alana Ironhack,Jajaja,jajaja,2024-01-26 21:00:22,neutro,neutro,neutro
974,26/01/2024,Viernes,26,1,Ene,2024,21:00:37,Alana Ironhack,Si te da una opción fiable esq eres una crack,si t dar opcion fiable ser ser crack,2024-01-26 21:00:37,neutro,neutro,neutro
975,26/01/2024,Viernes,26,1,Ene,2024,21:00:53,Sil🐨,JAJAJAJAJA,jajajajajar,2024-01-26 21:00:53,neutro,neutro,neutro
976,26/01/2024,Viernes,26,1,Ene,2024,21:01:01,~ Teresa,jajajajajajajaja,jajajajajajajaja,2024-01-26 21:01:01,neutro,neutro,neutro
977,26/01/2024,Viernes,26,1,Ene,2024,21:01:11,Alana Ironhack,Jjajaja,jjajajar,2024-01-26 21:01:11,neutro,neutro,neutro
978,26/01/2024,Viernes,26,1,Ene,2024,21:01:18,Sil🐨,"Por los parámetros de la cara, piel, ojos",parametro cara piel ojo,2024-01-26 21:01:18,neutro,neutro,neutro
979,26/01/2024,Viernes,26,1,Ene,2024,21:01:29,Sil🐨,Hacemos negocio,hacer negocio,2024-01-26 21:01:29,neutro,neutro,neutro
980,26/01/2024,Viernes,26,1,Ene,2024,21:02:09,~ Teresa,"Como siempre, ya lo inventaron los Simpsons",siempre l inventar simpsons,2024-01-26 21:02:09,neutro,neutro,neutro
981,26/01/2024,Viernes,26,1,Ene,2024,21:02:51,Alana Ironhack,Jajaja,jajaja,2024-01-26 21:02:51,neutro,neutro,neutro
982,26/01/2024,Viernes,26,1,Ene,2024,21:03:01,Sil🐨,Mierda,mierdo,2024-01-26 21:03:01,neutro,neutro,neutro
983,26/01/2024,Viernes,26,1,Ene,2024,21:03:11,Sil🐨,Joder con homer,joder homer,2024-01-26 21:03:11,neutro,neutro,neutro
984,26/01/2024,Viernes,26,1,Ene,2024,21:07:43,Alana Ironhack,Jajaja,jajaja,2024-01-26 21:07:43,neutro,neutro,neutro
985,29/01/2024,Lunes,29,1,Ene,2024,18:33:04,Sil🐨,"alana, hoy vienes?",aln hoy vin,2024-01-29 18:33:04,neutro,neutro,neutro
986,29/01/2024,Lunes,29,1,Ene,2024,18:33:18,Alana Ironhack,Su,,2024-01-29 18:33:18,neutro,neutro,neutro
987,29/01/2024,Lunes,29,1,Ene,2024,18:33:25,Alana Ironhack,Estoy llegando,llegar,2024-01-29 18:33:25,neutro,neutro,neutro
988,29/01/2024,Lunes,29,1,Ene,2024,18:33:36,Sil🐨,valee :),valeir,2024-01-29 18:33:36,neutro,neutro,neutro
989,30/01/2024,Martes,30,1,Ene,2024,16:25:23,Sil🐨,Que eso que han mandado,haber mandar,2024-01-30 16:25:23,neutro,neutro,neutro
990,30/01/2024,Martes,30,1,Ene,2024,16:25:25,Sil🐨,?,,2024-01-30 16:25:25,neutro,neutro,neutro
991,30/01/2024,Martes,30,1,Ene,2024,17:58:11,~ Teresa,Un evento de data y cervezas,evento data cerveza,2024-01-30 17:58:11,neutro,neutro,neutro
992,30/01/2024,Martes,30,1,Ene,2024,17:58:34,~ Teresa,Que se enteró o le llegó y nos comentó que lo iba a pasar por si queríamos y teníamos tiempo de ir,l enterar l llego comentar l ir pasar si querer teniamos tiempo ir,2024-01-30 17:58:34,neutro,neutro,neutro
993,30/01/2024,Martes,30,1,Ene,2024,18:03:35,Alana Ironhack,Jajajaj,jajajaj,2024-01-30 18:03:35,neutro,neutro,neutro
994,30/01/2024,Martes,30,1,Ene,2024,18:03:38,Alana Ironhack,Así tú,asi,2024-01-30 18:03:38,neutro,neutro,neutro
995,31/01/2024,Miercoles,31,1,Ene,2024,17:36:28,Alana Ironhack,Las ganas que tenía que se cancelara la clase,gana tener l cancelar clase,2024-01-31 17:36:28,neutro,neutro,neutro
996,31/01/2024,Miercoles,31,1,Ene,2024,17:37:22,Alana Ironhack,De vdd estoy con 0 ganas de ir,vdd gana ir,2024-01-31 17:37:22,neutro,neutro,neutro
997,31/01/2024,Miercoles,31,1,Ene,2024,17:37:35,~ Teresa,"Me encontré a Octavio y encima me dijo que había suspendido la certificación de hoy, que nos preparásemos para sufrir",encontrar octavio encima decir habiar suspendido certificacion hoy preparaser sufrir,2024-01-31 17:37:35,neutro,neutro,neutro
998,31/01/2024,Miercoles,31,1,Ene,2024,17:37:37,~ Teresa,😂,,2024-01-31 17:37:37,neutro,neutro,neutro
999,31/01/2024,Miercoles,31,1,Ene,2024,18:28:10,Alana Ironhack,Me estaba ganando la pereza,ganar pereza,2024-01-31 18:28:10,neutro,neutro,neutro
1000,31/01/2024,Miercoles,31,1,Ene,2024,18:28:17,Alana Ironhack,Estoy aparcando,aparcar,2024-01-31 18:28:17,neutro,neutro,neutro
1001,31/01/2024,Miercoles,31,1,Ene,2024,18:29:42,~ Teresa,"Yo no me había enterado de los mensajes de slack, pensé que lo decías solo porque no tenías ganas",habiar enterado mensaje slack pen l l deciar solo tenia gana,2024-01-31 18:29:42,neutro,neutro,neutro
1002,31/01/2024,Miercoles,31,1,Ene,2024,18:29:58,Alana Ironhack,Jajaja,jajaja,2024-01-31 18:29:58,neutro,neutro,neutro
1003,31/01/2024,Miercoles,31,1,Ene,2024,21:11:42,Alana Ironhack,La competi de los cojones ya la odio,competi cojn odio,2024-01-31 21:11:42,neutro,neutro,neutro
1004,31/01/2024,Miercoles,31,1,Ene,2024,21:11:54,Sil🐨,JAJAJAJAJAJ,jajajajajaj,2024-01-31 21:11:54,neutro,neutro,neutro
1005,31/01/2024,Miercoles,31,1,Ene,2024,21:11:57,Alana Ironhack,Esq aún no llega y ya la estoy odiando,ser aun llegar l odiar,2024-01-31 21:11:57,neutro,neutro,neutro
1006,01/02/2024,Jueves,1,2,Feb,2024,16:20:21,Sil🐨,chicas habeis hecho el lab de data cleaning?,chica habeis hacer laboratorio data cleaning,2024-02-01 16:20:21,neutro,neutro,neutro
