,Fecha,Dia,Num_Day,Num_Month,Month,Year,Hora,Persona,Mensaje,Num_palabra,palabras,clean_text,texBlod,sentimiento_vader,n-grams
897,25/01/2024,Jueves,25,1,Ene,2024,16:06:49,Sil🐨,pero ese fichero donde lo mete,6,"['pero', 'ese', 'fichero', 'donde', 'lo', 'mete']",fichero l meter,neutro,neutro,neutro
898,25/01/2024,Jueves,25,1,Ene,2024,16:07:01,~ Teresa,En la carpeta del entorno,5,"['En', 'la', 'carpeta', 'del', 'entorno']",carpeta entorno,neutro,neutro,neutro
899,25/01/2024,Jueves,25,1,Ene,2024,16:07:13,Sil🐨,osea en el lab,4,"['osea', 'en', 'el', 'lab']",osea laboratorio,neutro,neutro,neutro
900,25/01/2024,Jueves,25,1,Ene,2024,16:07:53,~ Teresa,No se como funciona en apple en windows es rollo C://user/windows/AppsData/anaconda/env,11,"['No', 'se', 'como', 'funciona', 'en', 'apple', 'en', 'windows', 'es', 'rollo', 'C://user/windows/AppsData/anaconda/env']",l funcionar app l windows ser rollo cuser windows appsdata anaconda env,neutro,neutro,neutro
901,25/01/2024,Jueves,25,1,Ene,2024,16:08:05,~ Teresa,Es como la ruta de donde tienes el entorno,9,"['Es', 'como', 'la', 'ruta', 'de', 'donde', 'tienes', 'el', 'entorno']",ser ruta tener entorno,neutro,neutro,neutro
902,25/01/2024,Jueves,25,1,Ene,2024,16:18:46,Sil🐨,chat gpt aleluya,3,"['chat', 'gpt', 'aleluya']",chat gpt aleluya,neutro,neutro,neutro
903,25/01/2024,Jueves,25,1,Ene,2024,16:19:10,~ Teresa,Comparte la solución por tu vida,6,"['Comparte', 'la', 'solución', 'por', 'tu', 'vida']",compartir solucion vida,neutro,neutro,neutro
904,25/01/2024,Jueves,25,1,Ene,2024,16:22:51,Sil🐨,nose si esto funcionara a fututo,6,"['nose', 'si', 'esto', 'funcionara', 'a', 'fututo']",l si funcionar fututo,neutro,neutro,neutro
905,25/01/2024,Jueves,25,1,Ene,2024,16:23:25,Sil🐨,porque lo instale directamente en desde el jupyter notebook,9,"['porque', 'lo', 'instale', 'directamente', 'en', 'desde', 'el', 'jupyter', 'notebook']",l instalar directamente jupyter notebook,neutro,neutro,neutro
906,25/01/2024,Jueves,25,1,Ene,2024,16:23:36,~ Teresa,"No importa, si funciona es suficiente jajajaha",7,"['No', 'importa,', 'si', 'funciona', 'es', 'suficiente', 'jajajaha']",importar si funcionar ser suficiente jajajaha,neutro,neutro,neutro
907,25/01/2024,Jueves,25,1,Ene,2024,16:27:05,Sil🐨,de momento funciona,3,"['de', 'momento', 'funciona']",momento funcionar,neutro,neutro,neutro
908,25/01/2024,Jueves,25,1,Ene,2024,16:27:09,Sil🐨,mañana ya veremos,3,"['mañana', 'ya', 'veremos']",mann ver,neutro,neutro,neutro
909,25/01/2024,Jueves,25,1,Ene,2024,16:27:13,Sil🐨,luego sigo,2,"['luego', 'sigo']",luego seguir,neutro,neutro,neutro
910,25/01/2024,Jueves,25,1,Ene,2024,16:32:41,Alana Ironhack,Voy saliendo en un rato lo intento,7,"['Voy', 'saliendo', 'en', 'un', 'rato', 'lo', 'intento']",ir salir rato l intentar,neutro,neutro,neutro
911,26/01/2024,Viernes,26,1,Ene,2024,20:45:02,Alana Ironhack,Nueva Capibara,2,"['Nueva', 'Capibara']",nuevo capibara,neutro,neutro,neutro
912,26/01/2024,Viernes,26,1,Ene,2024,20:45:10,Alana Ironhack,Con todo y grano jajaj,5,"['Con', 'todo', 'y', 'grano', 'jajaj']",grano jajaj,neutro,neutro,neutro
913,26/01/2024,Viernes,26,1,Ene,2024,20:45:56,Alana Ironhack,Tenía la cita ya desde cuando y abandoné el lab jaja,11,"['Tenía', 'la', 'cita', 'ya', 'desde', 'cuando', 'y', 'abandoné', 'el', 'lab', 'jaja']",tener cita abandone laboratorio jajar,neutro,neutro,neutro
914,26/01/2024,Viernes,26,1,Ene,2024,20:46:26,~ Teresa,ayyyy capiiii,2,"['ayyyy', 'capiiii']",ayyyy capiiii,neutro,neutro,neutro
915,26/01/2024,Viernes,26,1,Ene,2024,20:46:29,~ Teresa,qué cortito!!,2,"['qué', 'cortito!!']",cortito,neutro,neutro,neutro
916,26/01/2024,Viernes,26,1,Ene,2024,20:46:39,Alana Ironhack,Si si es muy cortito,5,"['Si', 'si', 'es', 'muy', 'cortito']",si si ser cortito,neutro,neutro,neutro
917,26/01/2024,Viernes,26,1,Ene,2024,20:46:46,~ Teresa,me gusta!! estás guapísima!!,4,"['me', 'gusta!!', 'estás', 'guapísima!!']",gustar guapisima,neutro,neutro,neutro
918,26/01/2024,Viernes,26,1,Ene,2024,20:47:17,~ Teresa,además es recto o me da la impresión de que es rollo cleopatra que por detrás es más corto todavía?,20,"['además', 'es', 'recto', 'o', 'me', 'da', 'la', 'impresión', 'de', 'que', 'es', 'rollo', 'cleopatra', 'que', 'por', 'detrás', 'es', 'más', 'corto', 'todavía?']",adema ser recto dar impresion ser rollo cleopatrir detra ser mas corto todavia,neutro,neutro,neutro
919,26/01/2024,Viernes,26,1,Ene,2024,20:47:55,Alana Ironhack,Si un poco más,4,"['Si', 'un', 'poco', 'más']",si mas,neutro,neutro,neutro
920,26/01/2024,Viernes,26,1,Ene,2024,20:48:07,Alana Ironhack,A ver como logro peinarme yo así,7,"['A', 'ver', 'como', 'logro', 'peinarme', 'yo', 'así']",ver logro peinarmar asi,neutro,neutro,neutro
921,26/01/2024,Viernes,26,1,Ene,2024,20:48:19,Alana Ironhack,Para no parecer dora la exploradora,6,"['Para', 'no', 'parecer', 'dora', 'la', 'exploradora']",parecer dorar exploradoro,neutro,neutro,neutro
922,26/01/2024,Viernes,26,1,Ene,2024,20:48:39,~ Teresa,jajajajajaa,1,['jajajajajaa'],jajajajajaa,neutro,neutro,neutro
923,26/01/2024,Viernes,26,1,Ene,2024,20:48:52,~ Teresa,"pero ahora ya no podrás hacerte coleta, seguro que no te alcanza!",12,"['pero', 'ahora', 'ya', 'no', 'podrás', 'hacerte', 'coleta,', 'seguro', 'que', 'no', 'te', 'alcanza!']",ahora podrar hacerte coleto seguro t alcanzar,neutro,neutro,neutro
924,26/01/2024,Viernes,26,1,Ene,2024,20:48:59,~ Teresa,pero es mucho más cómdo y más fácil!,8,"['pero', 'es', 'mucho', 'más', 'cómdo', 'y', 'más', 'fácil!']",ser mas comdo mas facil,neutro,neutro,neutro
925,26/01/2024,Viernes,26,1,Ene,2024,20:49:16,Sil🐨,Te sienta muy bien el corte capi!,7,"['Te', 'sienta', 'muy', 'bien', 'el', 'corte', 'capi!']",t sentar bien corte capi,neutro,neutro,neutro
926,26/01/2024,Viernes,26,1,Ene,2024,20:50:13,Alana Ironhack,No no podré hacerme cebolla,5,"['No', 'no', 'podré', 'hacerme', 'cebolla']",podre hacer cebolla,neutro,neutro,neutro
927,26/01/2024,Viernes,26,1,Ene,2024,20:50:35,Alana Ironhack,Tmb por eso lo hice para obligarme a peinarme jajaj,10,"['Tmb', 'por', 'eso', 'lo', 'hice', 'para', 'obligarme', 'a', 'peinarme', 'jajaj']",tmb l hacer obligar peinar jajaj,neutro,neutro,neutro
928,26/01/2024,Viernes,26,1,Ene,2024,20:50:49,Alana Ironhack,Gracias capis,2,"['Gracias', 'capis']",gracias capis,neutro,neutro,neutro
929,26/01/2024,Viernes,26,1,Ene,2024,20:51:07,Alana Ironhack,No hice nada de el lab jaja,7,"['No', 'hice', 'nada', 'de', 'el', 'lab', 'jaja']",hacer laboratorio jajar,neutro,neutro,neutro
930,26/01/2024,Viernes,26,1,Ene,2024,20:51:24,Sil🐨,Os iba a preguntar por el lab,7,"['Os', 'iba', 'a', 'preguntar', 'por', 'el', 'lab']",t ir preguntar laboratorio,neutro,neutro,neutro
931,26/01/2024,Viernes,26,1,Ene,2024,20:51:54,Alana Ironhack,Yo pensé q podría hacer algo pero tenía la cita a las 6 y pasé casi 7:30,17,"['Yo', 'pensé', 'q', 'podría', 'hacer', 'algo', 'pero', 'tenía', 'la', 'cita', 'a', 'las', '6', 'y', 'pasé', 'casi', '7:30']",pense podriir hacer teniar cita pase casi,neutro,neutro,neutro
932,26/01/2024,Viernes,26,1,Ene,2024,20:51:58,Alana Ironhack,Y yo 😡😡😡,3,"['Y', 'yo', '😡😡😡']",,neutro,neutro,neutro
933,26/01/2024,Viernes,26,1,Ene,2024,20:52:32,~ Teresa,joder pues sí que tienen lista de espera en la peluquería para un viernes tonto,15,"['joder', 'pues', 'sí', 'que', 'tienen', 'lista', 'de', 'espera', 'en', 'la', 'peluquería', 'para', 'un', 'viernes', 'tonto']",joder pues si tener lista espera peluqueria viernes tonto,neutro,neutro,neutro
934,26/01/2024,Viernes,26,1,Ene,2024,20:52:39,Sil🐨,Yo me quede atascada y ahí me quede,8,"['Yo', 'me', 'quede', 'atascada', 'y', 'ahí', 'me', 'quede']",quedar atascado ahi quedar,neutro,neutro,neutro
935,26/01/2024,Viernes,26,1,Ene,2024,20:52:51,~ Teresa,yo estoy con el lab intentándolo y luchando frente a la posibilidad de ducharme y tumbarme en el sofá,19,"['yo', 'estoy', 'con', 'el', 'lab', 'intentándolo', 'y', 'luchando', 'frente', 'a', 'la', 'posibilidad', 'de', 'ducharme', 'y', 'tumbarme', 'en', 'el', 'sofá']",laboratorio intentandolo luchar frente posibilidad duchar tumbar sofa,neutro,neutro,neutro
936,26/01/2024,Viernes,26,1,Ene,2024,20:52:53,Alana Ironhack,Puras mujeres haciéndose mil cosas de color,7,"['Puras', 'mujeres', 'haciéndose', 'mil', 'cosas', 'de', 'color']",pura mujer hacer l mil cosa color,neutro,neutro,neutro
937,26/01/2024,Viernes,26,1,Ene,2024,20:52:58,~ Teresa,pero también creo que estoy atascada,6,"['pero', 'también', 'creo', 'que', 'estoy', 'atascada']",tambien creer atascado,neutro,neutro,neutro
938,26/01/2024,Viernes,26,1,Ene,2024,20:53:10,Alana Ironhack,En q ejercicio estás ?,5,"['En', 'q', 'ejercicio', 'estás', '?']",ejerciciir,neutro,neutro,neutro
939,26/01/2024,Viernes,26,1,Ene,2024,20:53:35,~ Teresa,"en mi caso, step7, tú capi peque?",7,"['en', 'mi', 'caso,', 'step7,', 'tú', 'capi', 'peque?']",caso step capi pecar,neutro,neutro,neutro
940,26/01/2024,Viernes,26,1,Ene,2024,20:54:07,~ Teresa,en verdad me dan envidia. Si no se fuera a caer el pelo inmediatamente después yo aparecería teñida de rubia platino,21,"['en', 'verdad', 'me', 'dan', 'envidia.', 'Si', 'no', 'se', 'fuera', 'a', 'caer', 'el', 'pelo', 'inmediatamente', 'después', 'yo', 'aparecería', 'teñida', 'de', 'rubia', 'platino']",verdad dar envidia si l ser caer pelo inmediatamente despu aparecerio rubio platino,neutro,neutro,neutro
941,26/01/2024,Viernes,26,1,Ene,2024,20:54:22,Alana Ironhack,Ayyy mañana me dices cómo hiciste el 4 creo q fue donde me quedé,14,"['Ayyy', 'mañana', 'me', 'dices', 'cómo', 'hiciste', 'el', '4', 'creo', 'q', 'fue', 'donde', 'me', 'quedé']",ayyy mann decir hiciste creer ser quedar,neutro,neutro,neutro
942,26/01/2024,Viernes,26,1,Ene,2024,20:54:32,Alana Ironhack,Siii ???,2,"['Siii', '???']",si,neutro,neutro,neutro
943,26/01/2024,Viernes,26,1,Ene,2024,20:55:11,Sil🐨,Yo creo que también,4,"['Yo', 'creo', 'que', 'también']",creer tambien,neutro,neutro,neutro
944,26/01/2024,Viernes,26,1,Ene,2024,20:55:23,Sil🐨,Pero creo que los datos anteriores están mal,8,"['Pero', 'creo', 'que', 'los', 'datos', 'anteriores', 'están', 'mal']",creer dato anterior mal,neutro,neutro,neutro
945,26/01/2024,Viernes,26,1,Ene,2024,20:55:23,Alana Ironhack,Ay q guay,3,"['Ay', 'q', 'guay']",ay guay,neutro,neutro,neutro
946,26/01/2024,Viernes,26,1,Ene,2024,20:55:36,Alana Ironhack,Mejor asi me ayudan jajaja,5,"['Mejor', 'asi', 'me', 'ayudan', 'jajaja']",mejor asi ayudar jajaja,neutro,neutro,neutro
947,26/01/2024,Viernes,26,1,Ene,2024,20:55:37,~ Teresa,"en verdad creo que ahí he dado más vueltas que un tonto... porque tenía un df, le hice un sort values de un cliente seleccionado, metí esa columa en otro dataframe, hice un head y obtuve una serie de pandas que luego volví a pasar a otro df",48,"['en', 'verdad', 'creo', 'que', 'ahí', 'he', 'dado', 'más', 'vueltas', 'que', 'un', 'tonto...', 'porque', 'tenía', 'un', 'df,', 'le', 'hice', 'un', 'sort', 'values', 'de', 'un', 'cliente', 'seleccionado,', 'metí', 'esa', 'columa', 'en', 'otro', 'dataframe,', 'hice', 'un', 'head', 'y', 'obtuve', 'una', 'serie', 'de', 'pandas', 'que', 'luego', 'volví', 'a', 'pasar', 'a', 'otro', 'df']",verdad creer ahi haber dar mas vuelta tonto teniar df l hacer sort valu cliente seleccionado meti columa dataframe hacer head obtener serie panda luego volvi pasar df,neutro,neutro,neutro
948,26/01/2024,Viernes,26,1,Ene,2024,20:56:10,Sil🐨,A mí lo de teñirme me da miedo por si me queda mal,13,"['A', 'mí', 'lo', 'de', 'teñirme', 'me', 'da', 'miedo', 'por', 'si', 'me', 'queda', 'mal']",l tenirme dar miedo si quedar mal,neutro,neutro,neutro
949,26/01/2024,Viernes,26,1,Ene,2024,20:56:25,~ Teresa,ahora te lo puedes probar en filtros de tiktok antes jajajaja,11,"['ahora', 'te', 'lo', 'puedes', 'probar', 'en', 'filtros', 'de', 'tiktok', 'antes', 'jajajaja']",ahora t l poder probar filtro tiktok jajajajo,neutro,neutro,neutro
950,26/01/2024,Viernes,26,1,Ene,2024,20:56:34,Sil🐨,JAJAJAJAJA,1,['JAJAJAJAJA'],jajajajajar,neutro,neutro,neutro
951,26/01/2024,Viernes,26,1,Ene,2024,20:56:39,Alana Ironhack,Además tú se ve que tienes muchísimo pelo no ?,10,"['Además', 'tú', 'se', 've', 'que', 'tienes', 'muchísimo', 'pelo', 'no', '?']",adema l ver tener muchisimo pelo,neutro,neutro,neutro
952,26/01/2024,Viernes,26,1,Ene,2024,20:56:42,Sil🐨,Pero esos quedan mal,4,"['Pero', 'esos', 'quedan', 'mal']",quedar mal,neutro,neutro,neutro
953,26/01/2024,Viernes,26,1,Ene,2024,20:56:50,~ Teresa,mañana te teñimos,3,"['mañana', 'te', 'teñimos']",mann t tenimos,neutro,neutro,neutro
954,26/01/2024,Viernes,26,1,Ene,2024,20:56:52,~ Teresa,no se hable más,4,"['no', 'se', 'hable', 'más']",l hablar mas,neutro,neutro,neutro
955,26/01/2024,Viernes,26,1,Ene,2024,20:57:00,Sil🐨,JAJAJAJAJA Valee,2,"['JAJAJAJAJA', 'Valee']",jajajajaja valee,neutro,neutro,neutro
956,26/01/2024,Viernes,26,1,Ene,2024,20:57:12,Alana Ironhack,De ese color lo quieres,5,"['De', 'ese', 'color', 'lo', 'quieres']",color l quieres,neutro,neutro,neutro
957,26/01/2024,Viernes,26,1,Ene,2024,20:57:23,Alana Ironhack,Rubio golden retriever,3,"['Rubio', 'golden', 'retriever']",rubio goldir retriever,neutro,neutro,neutro
958,26/01/2024,Viernes,26,1,Ene,2024,20:57:29,Sil🐨,JAJAJAJAJA,1,['JAJAJAJAJA'],jajajajajar,neutro,neutro,neutro
959,26/01/2024,Viernes,26,1,Ene,2024,20:57:33,Alana Ironhack,Es muy lindo ese color,5,"['Es', 'muy', 'lindo', 'ese', 'color']",ser lindo color,neutro,neutro,neutro
960,26/01/2024,Viernes,26,1,Ene,2024,20:58:03,Sil🐨,O verde,2,"['O', 'verde']",verde,neutro,neutro,neutro
961,26/01/2024,Viernes,26,1,Ene,2024,20:58:06,Sil🐨,JAJAJAJAJA,1,['JAJAJAJAJA'],jajajajajar,neutro,neutro,neutro
962,26/01/2024,Viernes,26,1,Ene,2024,20:58:17,Sil🐨,Verde acelga,2,"['Verde', 'acelga']",verde acelga,neutro,neutro,neutro
963,26/01/2024,Viernes,26,1,Ene,2024,20:58:17,Alana Ironhack,Jajaja me gusta más el golden,6,"['Jajaja', 'me', 'gusta', 'más', 'el', 'golden']",jajaja gustar mas golden,positivo,neutro,neutro
964,26/01/2024,Viernes,26,1,Ene,2024,20:58:20,Alana Ironhack,Te pega más,3,"['Te', 'pega', 'más']",t pegar mas,neutro,neutro,neutro
965,26/01/2024,Viernes,26,1,Ene,2024,20:58:36,~ Teresa,verde acelga? es que no hay filtros de tiktok suficientes inventados joder,12,"['verde', 'acelga?', 'es', 'que', 'no', 'hay', 'filtros', 'de', 'tiktok', 'suficientes', 'inventados', 'joder']",verde acelga ser haber filtro tiktok suficiente inventado joder,neutro,neutro,neutro
966,26/01/2024,Viernes,26,1,Ene,2024,20:58:37,~ Teresa,jajajaja,1,['jajajaja'],jajajajar,neutro,neutro,neutro
967,26/01/2024,Viernes,26,1,Ene,2024,20:58:52,Sil🐨,JAJAJAJAJA tengo que ir yo a que inventen más,9,"['JAJAJAJAJA', 'tengo', 'que', 'ir', 'yo', 'a', 'que', 'inventen', 'más']",jajajajajar tener ir inventar mas,neutro,neutro,neutro
968,26/01/2024,Viernes,26,1,Ene,2024,20:59:20,~ Teresa,te podemos hacer mechas rollo yorkshire,6,"['te', 'podemos', 'hacer', 'mechas', 'rollo', 'yorkshire']",t poder hacer mechaber rollo yorkshire,neutro,neutro,neutro
969,26/01/2024,Viernes,26,1,Ene,2024,20:59:36,~ Teresa,oye haz un proyecto final de teñirse,7,"['oye', 'haz', 'un', 'proyecto', 'final', 'de', 'teñirse']",oir haz proyecto final tenir l,neutro,neutro,neutro
970,26/01/2024,Viernes,26,1,Ene,2024,20:59:52,~ Teresa,"tú le metes algo, y que devuelva de qué color teñirte JAJAJAJAJA",12,"['tú', 'le', 'metes', 'algo,', 'y', 'que', 'devuelva', 'de', 'qué', 'color', 'teñirte', 'JAJAJAJAJA']",l met devolver color tenirte jajajajajar,neutro,neutro,neutro
971,26/01/2024,Viernes,26,1,Ene,2024,21:00:09,Alana Ironhack,Jajaja,1,['Jajaja'],jajaja,neutro,neutro,neutro
972,26/01/2024,Viernes,26,1,Ene,2024,21:00:21,Alana Ironhack,Pruebas con Octavio,3,"['Pruebas', 'con', 'Octavio']",prueba octavio,neutro,neutro,neutro
973,26/01/2024,Viernes,26,1,Ene,2024,21:00:22,Alana Ironhack,Jajaja,1,['Jajaja'],jajaja,neutro,neutro,neutro
974,26/01/2024,Viernes,26,1,Ene,2024,21:00:37,Alana Ironhack,Si te da una opción fiable esq eres una crack,10,"['Si', 'te', 'da', 'una', 'opción', 'fiable', 'esq', 'eres', 'una', 'crack']",si t dar opcion fiable ser ser crack,neutro,neutro,neutro
975,26/01/2024,Viernes,26,1,Ene,2024,21:00:53,Sil🐨,JAJAJAJAJA,1,['JAJAJAJAJA'],jajajajajar,neutro,neutro,neutro
976,26/01/2024,Viernes,26,1,Ene,2024,21:01:01,~ Teresa,jajajajajajajaja,1,['jajajajajajajaja'],jajajajajajajaja,neutro,neutro,neutro
977,26/01/2024,Viernes,26,1,Ene,2024,21:01:11,Alana Ironhack,Jjajaja,1,['Jjajaja'],jjajajar,neutro,neutro,neutro
978,26/01/2024,Viernes,26,1,Ene,2024,21:01:18,Sil🐨,"Por los parámetros de la cara, piel, ojos",8,"['Por', 'los', 'parámetros', 'de', 'la', 'cara,', 'piel,', 'ojos']",parametro cara piel ojo,neutro,neutro,neutro
979,26/01/2024,Viernes,26,1,Ene,2024,21:01:29,Sil🐨,Hacemos negocio,2,"['Hacemos', 'negocio']",hacer negocio,neutro,neutro,neutro
980,26/01/2024,Viernes,26,1,Ene,2024,21:02:09,~ Teresa,"Como siempre, ya lo inventaron los Simpsons",7,"['Como', 'siempre,', 'ya', 'lo', 'inventaron', 'los', 'Simpsons']",siempre l inventar simpsons,neutro,neutro,neutro
981,26/01/2024,Viernes,26,1,Ene,2024,21:02:51,Alana Ironhack,Jajaja,1,['Jajaja'],jajaja,neutro,neutro,neutro
982,26/01/2024,Viernes,26,1,Ene,2024,21:03:01,Sil🐨,Mierda,1,['Mierda'],mierdo,neutro,neutro,neutro
983,26/01/2024,Viernes,26,1,Ene,2024,21:03:11,Sil🐨,Joder con homer,3,"['Joder', 'con', 'homer']",joder homer,neutro,neutro,neutro
984,26/01/2024,Viernes,26,1,Ene,2024,21:07:43,Alana Ironhack,Jajaja,1,['Jajaja'],jajaja,neutro,neutro,neutro
985,29/01/2024,Lunes,29,1,Ene,2024,18:33:04,Sil🐨,"alana, hoy vienes?",3,"['alana,', 'hoy', 'vienes?']",aln hoy vin,neutro,neutro,neutro
986,29/01/2024,Lunes,29,1,Ene,2024,18:33:18,Alana Ironhack,Su,1,['Su'],,neutro,neutro,neutro
987,29/01/2024,Lunes,29,1,Ene,2024,18:33:25,Alana Ironhack,Estoy llegando,2,"['Estoy', 'llegando']",llegar,neutro,neutro,neutro
988,29/01/2024,Lunes,29,1,Ene,2024,18:33:36,Sil🐨,valee :),2,"['valee', ':)']",valeir,neutro,neutro,neutro
989,30/01/2024,Martes,30,1,Ene,2024,16:25:23,Sil🐨,Que eso que han mandado,5,"['Que', 'eso', 'que', 'han', 'mandado']",haber mandar,neutro,neutro,neutro
990,30/01/2024,Martes,30,1,Ene,2024,16:25:25,Sil🐨,?,1,['?'],,neutro,neutro,neutro
991,30/01/2024,Martes,30,1,Ene,2024,17:58:11,~ Teresa,Un evento de data y cervezas,6,"['Un', 'evento', 'de', 'data', 'y', 'cervezas']",evento data cerveza,neutro,neutro,neutro
992,30/01/2024,Martes,30,1,Ene,2024,17:58:34,~ Teresa,Que se enteró o le llegó y nos comentó que lo iba a pasar por si queríamos y teníamos tiempo de ir,22,"['Que', 'se', 'enteró', 'o', 'le', 'llegó', 'y', 'nos', 'comentó', 'que', 'lo', 'iba', 'a', 'pasar', 'por', 'si', 'queríamos', 'y', 'teníamos', 'tiempo', 'de', 'ir']",l enterar l llego comentar l ir pasar si querer teniamos tiempo ir,neutro,neutro,neutro
993,30/01/2024,Martes,30,1,Ene,2024,18:03:35,Alana Ironhack,Jajajaj,1,['Jajajaj'],jajajaj,neutro,neutro,neutro
994,30/01/2024,Martes,30,1,Ene,2024,18:03:38,Alana Ironhack,Así tú,2,"['Así', 'tú']",asi,neutro,neutro,neutro
995,31/01/2024,Miercoles,31,1,Ene,2024,17:36:28,Alana Ironhack,Las ganas que tenía que se cancelara la clase,9,"['Las', 'ganas', 'que', 'tenía', 'que', 'se', 'cancelara', 'la', 'clase']",gana tener l cancelar clase,neutro,neutro,neutro
996,31/01/2024,Miercoles,31,1,Ene,2024,17:37:22,Alana Ironhack,De vdd estoy con 0 ganas de ir,8,"['De', 'vdd', 'estoy', 'con', '0', 'ganas', 'de', 'ir']",vdd gana ir,neutro,neutro,neutro
997,31/01/2024,Miercoles,31,1,Ene,2024,17:37:35,~ Teresa,"Me encontré a Octavio y encima me dijo que había suspendido la certificación de hoy, que nos preparásemos para sufrir",20,"['Me', 'encontré', 'a', 'Octavio', 'y', 'encima', 'me', 'dijo', 'que', 'había', 'suspendido', 'la', 'certificación', 'de', 'hoy,', 'que', 'nos', 'preparásemos', 'para', 'sufrir']",encontrar octavio encima decir habiar suspendido certificacion hoy preparaser sufrir,neutro,neutro,neutro
998,31/01/2024,Miercoles,31,1,Ene,2024,17:37:37,~ Teresa,😂,1,['😂'],,neutro,neutro,neutro
999,31/01/2024,Miercoles,31,1,Ene,2024,18:28:10,Alana Ironhack,Me estaba ganando la pereza,5,"['Me', 'estaba', 'ganando', 'la', 'pereza']",ganar pereza,neutro,neutro,neutro
1000,31/01/2024,Miercoles,31,1,Ene,2024,18:28:17,Alana Ironhack,Estoy aparcando,2,"['Estoy', 'aparcando']",aparcar,neutro,neutro,neutro
1001,31/01/2024,Miercoles,31,1,Ene,2024,18:29:42,~ Teresa,"Yo no me había enterado de los mensajes de slack, pensé que lo decías solo porque no tenías ganas",19,"['Yo', 'no', 'me', 'había', 'enterado', 'de', 'los', 'mensajes', 'de', 'slack,', 'pensé', 'que', 'lo', 'decías', 'solo', 'porque', 'no', 'tenías', 'ganas']",habiar enterado mensaje slack pen l l deciar solo tenia gana,neutro,neutro,neutro
1002,31/01/2024,Miercoles,31,1,Ene,2024,18:29:58,Alana Ironhack,Jajaja,1,['Jajaja'],jajaja,neutro,neutro,neutro
1003,31/01/2024,Miercoles,31,1,Ene,2024,21:11:42,Alana Ironhack,La competi de los cojones ya la odio,8,"['La', 'competi', 'de', 'los', 'cojones', 'ya', 'la', 'odio']",competi cojn odio,neutro,neutro,neutro
1004,31/01/2024,Miercoles,31,1,Ene,2024,21:11:54,Sil🐨,JAJAJAJAJAJ,1,['JAJAJAJAJAJ'],jajajajajaj,neutro,neutro,neutro
1005,31/01/2024,Miercoles,31,1,Ene,2024,21:11:57,Alana Ironhack,Esq aún no llega y ya la estoy odiando,9,"['Esq', 'aún', 'no', 'llega', 'y', 'ya', 'la', 'estoy', 'odiando']",ser aun llegar l odiar,neutro,neutro,neutro
1006,01/02/2024,Jueves,1,2,Feb,2024,16:20:21,Sil🐨,chicas habeis hecho el lab de data cleaning?,8,"['chicas', 'habeis', 'hecho', 'el', 'lab', 'de', 'data', 'cleaning?']",chica habeis hacer laboratorio data cleaning,neutro,neutro,neutro
1007,01/02/2024,Jueves,1,2,Feb,2024,16:20:28,Sil🐨,no entiendo bien que hay que hacer,7,"['no', 'entiendo', 'bien', 'que', 'hay', 'que', 'hacer']",entender bien haber hacer,neutro,neutro,neutro
1008,01/02/2024,Jueves,1,2,Feb,2024,16:20:56,Sil🐨,solo veo que hay que limpiarlo... hay algo de referencia ?,11,"['solo', 'veo', 'que', 'hay', 'que', 'limpiarlo...', 'hay', 'algo', 'de', 'referencia', '?']",solo ver haber limpiar l haber referencia,neutro,neutro,neutro
1009,01/02/2024,Jueves,1,2,Feb,2024,16:21:34,~ Teresa,"Solo tienes que limpiarlo, eso es",6,"['Solo', 'tienes', 'que', 'limpiarlo,', 'eso', 'es']",solo tin limpiar l ser,neutro,neutro,neutro
1010,01/02/2024,Jueves,1,2,Feb,2024,16:21:52,~ Teresa,Te dan un dataset donde han introducido algunos errores,9,"['Te', 'dan', 'un', 'dataset', 'donde', 'han', 'introducido', 'algunos', 'errores']",t dar dataset haber introducir alguno error,neutro,negativo,neutro
1011,01/02/2024,Jueves,1,2,Feb,2024,16:22:07,Sil🐨,solo veo mal las clases,5,"['solo', 'veo', 'mal', 'las', 'clases']",solo ver mal clase,neutro,neutro,neutro
1012,01/02/2024,Jueves,1,2,Feb,2024,16:22:36,~ Teresa,Los errores son que hay 5 missing values en una columna y que la columna de clase Iris-setossa a veces está escrito solo como setosa o algo así,28,"['Los', 'errores', 'son', 'que', 'hay', '5', 'missing', 'values', 'en', 'una', 'columna', 'y', 'que', 'la', 'columna', 'de', 'clase', 'Iris-setossa', 'a', 'veces', 'está', 'escrito', 'solo', 'como', 'setosa', 'o', 'algo', 'así']",error ser haber missing values columna columna clase irissetossa veces escrito solo sets asi,negativo,negativo,neutro
1013,01/02/2024,Jueves,1,2,Feb,2024,16:23:28,~ Teresa,"Lo único que tienes que hacer es eliminar las filas con errores, modificar esa columna de clase para que no haya nombres raros y luego yo le aplique un one hot enconeing para el modelo",35,"['Lo', 'único', 'que', 'tienes', 'que', 'hacer', 'es', 'eliminar', 'las', 'filas', 'con', 'errores,', 'modificar', 'esa', 'columna', 'de', 'clase', 'para', 'que', 'no', 'haya', 'nombres', 'raros', 'y', 'luego', 'yo', 'le', 'aplique', 'un', 'one', 'hot', 'enconeing', 'para', 'el', 'modelo']",l unico tener hacer ser eliminar fila error modificar columna clase haber nombre raro luego l aplicar one hot enconeing modelo,positivo,negativo,neutro
